Date,Close_AAPL,Close_MSFT,Close_SPY,High_AAPL,High_MSFT,High_SPY,Low_AAPL,Low_MSFT,Low_SPY,Open_AAPL,Open_MSFT,Open_SPY,Volume_AAPL,Volume_MSFT,Volume_SPY,Log_Return_AAPL,Log_Return_MSFT,Log_Return_SPY
2021-06-03,120.4208526611328,236.3177947998047,391.12396240234375,121.6977752920281,236.92370320657687,392.2634225453712,120.02120080570538,233.7113775070017,388.7983543779824,121.53206925104124,235.84651966073733,390.2647141978336,76229200.0,25307700.0,58138800.0,-0.012228802111116651,-0.00645018715071912,-0.003718397793504219
2021-06-04,122.7115478515625,241.2035980224609,394.701171875,122.97473509725997,242.0307252885861,395.0000532381176,120.72305256856428,238.04897651340795,391.1893871156072,120.93749923194184,238.28942031547317,392.9732978416649,75169300.0,25281100.0,55938800.0,0.018843749069904638,0.02046389459247744,0.009104402560322066
2021-06-07,122.72126770019533,244.10818481445312,394.3183288574219,123.1306617200527,244.377480722502,394.869375468293,121.67828344764422,240.2610836417249,393.38434575366006,122.98444744531308,240.42458368050268,394.6919163983461,71057600.0,23079200.0,51555000.0,7.920577870605546e-05,0.011970125500113164,-0.0009704273399258253
2021-06-08,123.5400619506836,242.91558837890625,394.40228271484375,125.21664395698274,246.2240976747325,395.27087993776814,123.02344459916289,242.857869534934,392.57168428200526,123.40359727053726,245.4065828203416,395.1774759507784,74403800.0,22455000.0,47134300.0,0.00664982414343859,-0.004897497349979667,0.00021288617669473306
2021-06-09,123.92021942138672,243.8966064453125,393.81390380859375,124.52456834027448,245.76245296444787,395.3176311744139,123.32562010482052,243.531141793228,393.5897570222941,123.99820136642404,244.10819819545324,395.242896577049,56877900.0,17937600.0,48436300.0,0.0030724750465465525,0.004030381345436357,-0.001492938169995941
2021-06-10,122.92597198486328,247.4071044921875,395.64453125,124.95345787476268,247.6186962627723,396.5972121670287,122.7602659341765,243.97357380684068,393.7205285195885,123.81299241371468,244.5698698827459,395.0374479909109,71186400.0,24563600.0,51020100.0,-0.008055646372596668,0.014290784755966006,0.004637687410068282
2021-06-11,124.13467407226562,248.03225708007807,396.29833984375,124.22240562529288,248.6092988045353,396.4104132476396,122.91623399021204,246.8011564650918,394.9067142406208,123.3353776759092,248.1284111334516,396.1956153911513,53522400.0,18999700.0,45570800.0,0.009784737069329428,0.002523630410354356,0.0016511512790990017
2021-06-14,127.1856460571289,249.95578002929688,397.1856384277344,127.244128801622,250.01348419533971,397.28836288118606,123.86174536220004,246.98386872283527,395.16823163226826,124.59280941543643,248.04182735203915,396.41041653956006,96906500.0,19150500.0,42358500.0,0.02428074160221214,0.007725215756300103,0.0022364634400198397
2021-06-15,126.36683654785156,248.4842529296875,396.4571228027344,127.30260492232892,250.0519513680748,397.37240792096816,126.12314857125716,247.83025276859735,395.5791764832327,126.6592650944716,249.84035962759825,397.335069122236,62746300.0,18038900.0,51508500.0,-0.006458720871155647,-0.005904547297730087,-0.0018358784712892236
2021-06-16,126.86398315429688,247.54173278808597,394.2435302734375,127.585305081469,250.61939615458576,396.8213323424478,125.21666455636404,244.69487142700757,392.1981338307767,127.07842981173894,249.4845083385212,396.5971855548461,91815000.0,27220000.0,80386100.0,0.003926435539992188,-0.0038002899165710527,-0.005599080520896535
2021-06-17,128.46255493164062,250.92718505859372,394.1128540039063,129.20337594415264,251.7446999831913,395.0935248680887,126.37658632134162,246.2241188200235,391.6378044633818,126.52280804022224,246.2818229934253,393.832670472112,96721700.0,27565500.0,90949700.0,0.012521946814966036,0.013583612556628356,-0.0003315157290132909
2021-06-18,127.16612243652344,249.51333618164065,388.7960815429688,128.1895998960208,252.2736263436552,391.5228387958726,126.95167585727803,248.85933608179369,388.5899319002041,127.40981037898122,249.7057029644428,390.8294393593685,108953300.0,37202200.0,118676300.0,-0.01014317817259504,-0.005650432283761717,-0.013582305566752427
2021-06-21,128.95965576171875,252.5911102294922,394.3621215820313,129.0668790460521,253.4470751821666,394.54954077381126,125.94767651117064,248.06115573575315,389.7425273258064,127.0101523182265,249.8885233587191,390.5577464773573,79663300.0,26696100.0,72822000.0,0.01400532702636653,0.012259650830130833,0.014214583303262765
2021-06-22,130.59725952148438,255.36099243164065,396.4703674316406,130.69474066397615,255.63028836599736,397.3043454678535,128.29684436989922,252.3698557150892,393.6311417670724,128.7939773736595,252.67763088322695,394.352679752593,74783600.0,24694100.0,57700300.0,0.012618623453061658,0.0109061844329544,0.005331725424045573
2021-06-23,130.3242950439453,255.1301727294922,395.9924621582031,130.92865119213846,256.6305401403005,397.3511507786434,129.8661605700781,254.3222848429845,395.9081321276498,130.39253480000346,255.82265225379285,396.5453114225933,60214200.0,19518700.0,49445400.0,-0.0020923114426091355,-0.0009043044566905772,-0.0012061268075389587
2021-06-24,130.04165649414062,256.495849609375,398.3350830078125,131.240597184488,257.61151244689773,398.756733186704,129.5737648661965,255.3224826036228,397.88529422084855,131.05539194095186,255.9861098893135,398.13831292432985,68711000.0,21446900.0,45110300.0,-0.0021710877259946137,0.0053385874204733156,0.0058983920568056025
2021-06-25,129.7492218017578,254.88966369628903,399.75,130.5095270692511,257.0344330491958,400.1997887962621,129.45679326652197,254.6396220924489,398.7567414298832,130.09039090512184,256.0534328701666,399.0847106398985,70783700.0,25611100.0,58129500.0,-0.0022513093440042764,-0.00628172348638199,0.0035457835379769146
2021-06-28,131.3770751953125,258.4482116699219,400.5558776855469,131.8352098315601,258.62132414743763,400.72453776466034,129.98318695524438,255.7456259281969,399.07536933086,130.04166969629122,256.01492178801493,400.274777553691,62111300.0,19590000.0,53159600.0,0.012468100686787534,0.013864572041580068,0.00201392487646576
2021-06-29,132.88796997070312,261.02587890625,400.77142333984375,133.04393389324414,261.26632279421653,401.5772628150839,130.95796476825768,257.73662295546177,400.2373044711945,131.39660028605826,258.5925879340712,400.9400834258965,64556100.0,19937800.0,35970500.0,0.011434817173783142,0.009924223129905036,0.000537971585941287
2021-06-30,133.5020294189453,260.5448608398437,401.1087341308594,133.9406648079474,260.9872691541704,401.78340305544015,132.43953852296474,259.2945649880765,400.2841356012442,132.73196707347742,260.3428962932451,400.3122456149289,63261400.0,21656500.0,64827900.0,0.004610237150531262,-0.0018444984203526197,0.0008412998071305154
2021-07-01,133.8042449951172,261.2181396484375,403.3295593261719,133.86272775012063,261.4489562947867,403.4888684869052,132.33235958434912,259.2945893260647,401.8021816752853,133.15116277501394,259.30418711896345,401.8677812471256,52485800.0,16725300.0,53441000.0,0.0022611942469613227,0.0025807854587575406,0.005521444852749479
2021-07-02,136.42628479003906,267.036865234375,406.4123229980469,136.46526832234767,267.373492407976,406.76840218909126,134.27207651002422,262.0837290689693,403.4137884803365,134.41828334809892,262.39150416203586,404.49140558885847,78852600.0,26458000.0,57697700.0,0.01940655697190887,0.022030878564756218,0.007614225305922538
2021-07-06,138.4342803955078,267.0466003417969,405.6720275878906,139.53574001915328,268.69122829926044,406.6840450735782,136.53351700878477,263.8150192602076,402.9358914741421,136.53351700878477,267.402452595938,406.4685159469993,108181800.0,31565600.0,68710400.0,0.014611272648604146,3.645537842085335e-05,-0.0018231988208792594
2021-07-07,140.9198760986328,269.229736328125,407.1057739257813,141.231788943126,269.9606949040537,407.38690265779184,139.05809657469072,266.5560023306056,404.3415272693066,139.91586805219617,268.71999662413555,406.35615449938257,104911600.0,23260000.0,63549500.0,0.017795771008420207,0.00814187722661174,0.003528019152009342
2021-07-08,139.62347412109375,266.8157653808594,403.7886352539063,140.42276298269945,268.07568890593086,404.54763413665,137.11835448019005,264.3632203072105,400.60268153812575,138.0053823208354,266.31562334882244,401.7833591762361,105575500.0,24618600.0,97595200.0,-0.009242145318610373,-0.00900665058448106,-0.008181477483284605
2021-07-09,141.4462432861328,267.3158264160156,408.0989685058594,141.97260274724476,267.4216076093967,408.39882766783205,139.04834716131978,264.79597985271084,403.591815925737,139.1458282969305,265.18068409845046,405.2972327387951,99890800.0,23916700.0,76238600.0,0.012970409873532804,0.0018724269035442457,0.010618153866032036
2021-07-12,140.85165405273438,266.71954345703125,409.5608215332031,142.62570970674338,269.0758754216596,409.8138402584851,140.364278087154,266.0078097490521,407.5836837997048,142.51848639937432,268.48920655469243,408.0147135517589,76299700.0,18931700.0,52889600.0,-0.004212501178792034,-0.0022331225249115163,0.0035757037406383176
2021-07-13,141.9628448486328,270.2396545410156,408.1646118164063,143.7369001800956,272.03816979015454,410.2729485190576,140.00359917768813,266.7868844783001,407.9022421705888,140.3934939298509,266.9118906217508,408.7736811446095,100827100.0,26120100.0,52911300.0,0.00785812975098936,0.013111467410031523,-0.003414865226533419
2021-07-14,145.3842010498047,271.71112060546875,408.773681640625,145.79360982701007,272.8171562130653,410.3479281135863,143.95131495017475,269.8260200844515,407.5274329705168,144.36072372738016,271.557233051648,409.8606497735151,127050800.0,23113700.0,64130400.0,0.023814533298297295,0.00543027059945233,0.0014911038984140245
2021-07-15,144.7311553955078,270.2876892089844,407.3775329589844,146.21278242197317,271.71112710257626,408.10842192602513,143.37625087333885,269.1335472032558,405.4753457373174,145.47197634550716,271.22061234748406,407.43375298751454,106820300.0,22604200.0,55126400.0,-0.004501979938480817,-0.005252537988325033,-0.0034213023727179244
2021-07-16,142.69393920898438,270.0184631347656,404.18212890625,145.97884856339024,273.24041682866897,408.604951176433,142.1968210625346,268.7777645604806,403.78858880291534,144.7116829108476,271.28801379910107,408.5581106961786,93251400.0,26186800.0,75874700.0,-0.014175869403403934,-0.0009965686873366617,-0.007874764396577758
2021-07-19,138.85340881347656,266.42138671875,398.2132568359375,140.43251704679776,269.6529376561164,404.247787129505,138.0931035014654,263.9592442852176,395.40214130525,140.12058929133983,268.2679788683728,399.35644496226297,121434600.0,32935600.0,147987000.0,-0.027283287541649243,-0.013411122721329717,-0.014877907520031881
2021-07-20,142.4600067138672,268.64312744140625,403.9197998046875,143.38603306380864,270.2300510737556,405.19418699140346,139.35056015600642,265.7000968938325,398.08203985333273,139.83793618290784,267.4024288847443,398.8785282705121,96350000.0,26259700.0,99608200.0,0.025642541895714906,0.008304619098025634,0.014228659940098967
2021-07-21,141.7289276123047,270.6435546875,407.1900939941406,142.4405072449087,270.75896302355244,407.33067265477706,140.97837931958148,266.69067242244347,403.8729980876093,141.85565012536404,268.23911651623393,405.1192467876088,74993500.0,24364300.0,64724400.0,-0.005145032940969101,0.007418823744378658,0.008063794894589096
2021-07-22,143.09356689453125,275.2024230957031,408.0428466796875,144.45821346206498,275.4717190297968,408.28648588193806,142.1285572602189,272.5863928711976,406.3842985469024,142.25527975346566,272.9903220968104,407.3681777009672,77338200.0,23384100.0,47878500.0,0.009582457500313923,0.016704252111876955,0.0020920474480817172
2021-07-23,144.8091583251953,278.5974426269531,412.24072265625,144.96512221870486,278.9051883924715,412.5780427922919,143.21056560056124,275.5486022461029,409.2890570813005,143.8246641352954,276.38534199654606,409.97307688921177,71447400.0,22768100.0,63766600.0,0.011917995816079009,0.012260971057548635,0.010235271755180577
2021-07-26,145.22828674316406,278.0010986328125,413.2527465820313,146.04707474588002,278.61664882454664,413.2621261186514,143.97084849928373,275.6832463230068,411.60357811733337,144.5264642055409,277.9530216151671,411.65041860813767,72434100.0,23176100.0,43719200.0,0.00289016964427503,-0.002142816332127063,0.0024519259582613793
2021-07-27,143.06434631347656,275.587158203125,411.3692932128906,145.4427434254304,278.5109345714232,412.24073218061153,141.87514775749966,272.1343877026181,408.539418557589,145.35500444699645,278.36667411756946,412.2126221686252,104818600.0,33604100.0,67397100.0,-0.015012392426008441,-0.008721123325196109,-0.004568048277697283
2021-07-28,141.3195037841797,275.27935791015625,411.2005615234375,143.25926511063363,279.0591282119056,412.5780091589439,138.9411071473103,272.9807006010522,409.77627340490346,141.1537977724019,277.9434652186941,411.9970499079121,118931200.0,33566900.0,52472400.0,-0.012271192079450127,-0.0011175132849719997,-0.0004102549852712233
2021-07-29,141.9628448486328,275.54864501953125,412.9060363769531,142.8498725143642,277.5876041189694,413.9836250033735,140.92961036922324,275.1446864474467,412.11892741688575,141.0368336570977,275.29857402961915,412.12830695326727,56699500.0,18168300.0,47435300.0,0.0045420561752816365,0.0009777539609316557,0.004138972537244186
2021-07-30,142.1772918701172,274.0194702148437,410.9007873535156,142.635426385787,275.70257739504893,412.3531856804309,140.4714762953773,273.05769468329794,410.207359374989,140.73466343435456,274.26954124538486,410.33855849930256,70440600.0,20944800.0,68951200.0,0.001509445759248368,-0.00556501990843542,-0.004868260194095459
2021-08-02,141.8459014892578,273.93292236328125,410.0387573242188,143.2397895751834,275.80836709683444,413.1684631203234,141.582714310116,272.89418832067446,409.68267804628834,142.6646895204393,275.41403559464675,412.6156137242241,62880000.0,16267400.0,58783300.0,-0.0023335455623896464,-0.00031589551740057183,-0.0021001067659943847
2021-08-03,143.6394500732422,276.1449279785156,413.37451171875,144.30227426975748,276.2507385273349,413.4963312941715,141.51448305654833,273.1441936458983,408.6424789249471,142.12858155366985,274.50992752859145,410.83514549410086,64786600.0,17879000.0,58053900.0,0.012565073278794183,0.00804256174675412,0.00810230480498839
2021-08-04,143.2398223876953,275.5582580566406,411.3411865234375,144.05861060643986,276.59696249430243,413.346434118997,142.58674024606307,273.76934068765456,411.10692688961086,143.55175020828588,275.27933499379344,412.090805913224,56368300.0,16191300.0,46732200.0,-0.0027860356770361867,-0.002126760032770843,-0.00493098244546589
2021-08-05,143.3470001220703,278.4531555175781,413.9461364746094,144.10730535100612,278.5589660559924,414.0304665079831,142.47947159810346,275.1639006499143,412.1844995210822,143.2690181917266,275.9140841592982,412.5030891792091,46397700.0,13900200.0,38969700.0,0.0007479599964370595,0.010450773171914679,0.00631285257785168
2021-08-06,142.66368103027344,278.3955078125,414.6302490234375,143.61060825982952,278.4339870480046,415.0519278807742,142.16581806356817,276.6258445430264,413.9836900268023,142.86869219057516,277.4818387644274,414.2648187970775,54126800.0,16589300.0,46930000.0,-0.004778285826058031,-0.00020704981112582382,0.0016512966486944803
2021-08-09,142.61488342285156,277.3086853027344,414.29296875,143.21037365568,280.4056032327832,414.920768731442,142.05845003246944,276.808572666281,413.5245900717934,142.72226739584752,278.67441927109,414.6021789713416,48908700.0,16117600.0,41222600.0,-0.00034210497372170383,-0.003911519505980129,-0.0008137793340057007
2021-08-10,142.1365203857422,275.4908752441406,414.8081970214844,144.19632898598317,278.1934610570605,415.5203554334606,141.84365370926938,274.2982834551078,414.0585776586694,142.95653516321173,277.7606505008222,414.742597463298,69023100.0,18616600.0,43339300.0,-0.0033598674543447535,-0.006576765759596451,0.0012428600008727259
2021-08-11,142.3903045654297,275.9814147949219,415.8390197753906,143.22984760890972,277.6260422247308,415.9327293616088,142.06815276895088,274.93305396223553,414.752051486792,142.57578725696132,276.23145639673766,415.8765093291081,48493500.0,13955900.0,44034300.0,0.0017839038342536521,0.0017790184167639348,0.002481976131948171
2021-08-12,145.3482666015625,278.73211669921875,417.0851440429688,145.50446416374157,278.8860042800306,417.22572267838126,142.37081574173467,275.3947550024405,414.7894171451749,142.71249604702388,275.67367807710286,415.6889659926469,72282600.0,14561300.0,38909400.0,0.02056079050493098,0.009917639626854201,0.0029921696390370956
2021-08-13,145.5532684326172,281.6559753417969,417.8442687988281,145.88517705910473,281.7040523788136,417.8629992763807,144.7430103885552,278.2416545328539,417.0477802625369,145.42635605950554,278.4147964384472,417.5350300442432,59375000.0,18249000.0,39470300.0,0.0014094244292423338,0.010435215225102356,0.0018184171101481004
2021-08-16,147.5251922607422,283.3390197753906,418.8280944824219,147.59353426907154,283.5506115232928,418.95926500085824,142.9858112009547,278.93407230117066,414.98623095911614,145.0065628373872,281.98291302988906,416.5417182820602,103296000.0,22507600.0,73740000.0,0.013456830506982476,0.0059577498080897314,0.0023517596139506934
2021-08-17,146.6173095703125,281.8771057128906,416.0826110839844,148.07185618392833,282.2137329544662,416.9446705471954,145.54347021491796,279.9535550193779,413.0934557834653,146.65635150331968,281.21350772659866,416.2700016386988,92229700.0,20075300.0,92673900.0,-0.006173100234382625,-0.005172949802987536,-0.006576735155254218
2021-08-18,142.87843322753906,280.1522827148437,411.5285949707031,147.134719463398,284.09347133334273,416.6354666486862,142.67342208980006,279.70899787712983,411.2849843863083,146.23660593235846,281.4146181894163,415.0705996443618,86326000.0,21813000.0,89351900.0,-0.025831704534427444,-0.006137858441355851,-0.011005317578934212
2021-08-19,143.21034240722656,285.9725036621094,412.1658020019531,144.4794213850425,286.64704708243323,413.36523891211175,141.0626783117476,278.13832497152845,408.6612866430519,141.5800696426097,278.1864940413031,408.8018367196642,86960300.0,29850500.0,92812200.0,0.002320324017361314,0.020562342990421156,0.0015471931354747188
2021-08-20,144.66488647460938,293.28631591796875,415.44537353515625,144.9675098694575,294.7124789833826,415.7733427277286,143.28842371499448,287.21554348054167,412.0251887466631,143.93272733385453,288.8151504653693,412.51246706573465,60549600.0,40817600.0,72008700.0,0.010105464448827057,0.02525365415714637,0.007925433577098066
2021-08-23,146.1487579345703,293.5658569335937,419.0999145507813,146.61733569322217,294.2885695451522,420.00884318252696,144.37204430196212,290.8677416133428,415.5204200549457,144.7820517027598,292.21679927346827,417.1321276721808,60131800.0,22830200.0,54973000.0,0.010205053073549969,0.0009526795663351925,0.008758217027439341
2021-08-24,146.0608673095703,291.6095886230469,419.76513671875,147.27137582254224,294.5293451223388,420.2992555252089,145.6020463753851,291.0121511635646,419.2497769837676,145.8949130199866,293.9222620885944,419.76513671875,48606400.0,18175800.0,38744700.0,-0.0006015587445280436,-0.006686116490951285,0.0015860055354656336
2021-08-25,144.83082580566406,291.0218811035156,420.6459655761719,146.74420805011133,293.50799918306285,421.1613253238744,144.28414942034036,289.4897341208387,419.5777279368879,146.24633035248027,293.2285421135944,419.952566221922,58991300.0,20006100.0,40529700.0,-0.008457091517586206,-0.002017425248718828,0.002096186443864276
2021-08-26,144.0303497314453,288.20806884765625,418.162841796875,145.57276688380205,291.426544578333,420.5991192042751,144.00106455542348,288.0731778231543,418.0691322205563,144.82109417148567,290.03893440127865,420.3648595615522,48597200.0,17666100.0,57829600.0,-0.005542303300236294,-0.009715776577232032,-0.0059206126855443336
2021-08-27,145.065185546875,288.8152160644531,421.9015808105469,145.2116114656549,289.92336945539535,422.27639048792906,143.33728522616812,286.03034951661374,418.91242573488046,143.97181740197544,288.1117652440638,418.9686457566805,55802400.0,22605700.0,77235100.0,0.007159157503735899,0.002104412271524,0.008901135670348895
2021-08-30,149.4776153564453,292.5443725585937,423.7569580078125,149.83882401907485,293.1514557476792,424.5440669661629,145.07490345956626,290.106423632768,422.33264109600447,145.45562564226032,290.1642382786574,422.5762802722132,90956700.0,16348100.0,48357400.0,0.029963454666388015,0.012829263386956561,0.004388012629568365
2021-08-31,148.21832275390625,290.896484375,423.1290588378906,149.16524992421503,293.4211542979562,424.0004976893322,147.6911597437249,290.5303054871389,422.52936913015344,149.0285807911714,293.3440779355177,423.6631775905069,86453100.0,26285300.0,59300200.0,-0.008460311026577972,-0.005648876131967548,-0.0014828424899816291
2021-09-01,148.88209533691406,290.848388671875,423.35400390625,151.29334030752833,294.08615577563324,424.5815221145776,148.71614107484842,290.5207625531025,423.11974426960506,149.19449034490623,291.85055818104365,424.0661623524176,80313700.0,18983800.0,48721400.0,0.00446834569729728,-0.0001653498138546084,0.0005314815701692063
2021-09-02,149.9950408935547,290.193115234375,424.6565856933594,151.03959539227287,292.3226995544428,425.46242527758113,148.7747752992504,289.2584060139798,423.4571772589729,150.20980882981786,291.20493024605145,424.7784053040331,71115500.0,16285600.0,42501000.0,0.007447546606528847,-0.002255514316601597,0.003072090909093054
2021-09-03,150.6295623779297,290.1835327148437,424.5533752441406,150.9517142276546,291.5904047928127,425.0687635577039,149.44833892893834,289.3355453558773,423.1197075361844,150.1023993889916,290.03896669123856,423.5226558093032,57808700.0,14747900.0,47170500.0,0.004221360592100506,-3.302172672193387e-05,-0.00024307404405143876
2021-09-07,152.96273803710938,289.2584533691406,423.0354309082031,153.5191714127496,290.1353480932548,424.3004387151824,150.7174463222015,287.35051112759913,422.3607619842241,151.2836513561049,290.0582716965981,424.20672913760086,82278300.0,17180400.0,51671500.0,0.015370756057889018,-0.0031930034546089614,-0.0035817980316941193
2021-09-08,151.4202880859375,289.287353515625,422.5200805664063,153.30437064554417,289.6727943038397,423.23223905655976,150.31716343749,286.64705323874495,420.5991342695839,153.24580029178898,288.8730054034754,422.5013500889307,74420200.0,15046800.0,56181900.0,-0.01013501425474562,9.990616530107134e-05,-0.0012189629151847018
2021-09-09,150.40501403808594,286.43505859375,420.7116088867188,152.39648028234163,291.1471582820578,424.0755740928611,150.28785845020124,286.19415442336,420.4679696953391,151.79123351222952,289.87517720465905,422.3233164530745,57305700.0,19927000.0,57970400.0,-0.006727586256118713,-0.009908658057170854,-0.00428938920376104
2021-09-10,145.4263458251953,284.9510192871094,417.39447021484375,151.78148246152148,289.007865815786,423.06354222411983,145.16276433644302,284.6330387898814,417.27265062322766,151.3129047338198,287.5624411048134,422.64189201792766,140893200.0,19633400.0,89948200.0,-0.03366200479720177,-0.005194535537700927,-0.007915838044132402
2021-09-13,145.99253845214844,286.1844482421875,418.4627380371094,147.8180505115286,287.678071426656,420.6554338015027,145.21156570783384,283.3803207637957,416.14825126016297,147.04684942260073,286.7240711170078,420.3930641043496,102404300.0,23652900.0,83738600.0,0.0038857697281943766,0.004319223521356396,0.0025561026293982503
2021-09-14,144.5965576171875,288.88262939453125,416.2044372558594,147.4763957492906,290.4244218394307,420.1118721074256,143.4153491043727,287.25411498430714,415.3142391694053,146.7735217186003,288.66098698942704,419.9057224766755,109296300.0,21853400.0,78197100.0,-0.009608010712446597,0.00938395208862012,-0.00541127375965883
2021-09-15,145.48492431640625,293.7296142578125,419.6808776855469,145.8851749521173,294.21142254991946,420.17750702921626,142.88819590848047,290.83876450517084,415.520423766594,145.02610332343372,292.2263747390184,416.62612251723135,83281300.0,28356300.0,78792200.0,0.006124965099919027,0.01663918582077861,0.008318032179774561
2021-09-16,145.2506103515625,294.1150817871094,419.0155334472656,145.4263362978241,294.20180375871473,420.1305829932493,143.71796490468603,289.81735966426726,416.063839190952,144.90894501042473,292.7082096801,419.1560835080076,68034100.0,19550800.0,77786700.0,-0.001611870498339899,0.0013114606192363631,-0.0015866155357881625
2021-09-17,142.5855712890625,288.9596862792969,414.9339599609375,145.27992686740734,293.4212355512948,418.6659226939103,142.29270460935308,288.6320601855472,414.5767399042765,145.27992686740734,293.103255033234,418.2429215908372,129868800.0,41372500.0,118425000.0,-0.018518278044667574,-0.017683940859159336,-0.00978861695795661
2021-09-20,139.539794921875,283.59234619140625,408.0151977539063,141.3945924183066,287.8515443910694,410.384089550766,137.9095220938746,278.98626014030367,403.1457660287209,140.37933813407227,285.5484866618961,408.8048283528595,123478900.0,38278700.0,166445500.0,-0.0215924909173501,-0.018749378286794866,-0.01681495183626256
2021-09-21,140.0181427001953,284.0741271972656,407.6297302246094,141.16032435989862,286.7144563554884,411.6531020580182,139.38361057442205,283.37070598587525,407.10330988661246,140.50624891873463,284.9317599819224,410.3558416937555,75834000.0,22364100.0,92526100.0,0.0034221760914976995,0.0016974091094684137,-0.0009451847115619416
2021-09-22,142.38058471679688,287.7166442871094,411.6061706542969,142.94677480134484,289.29698969688434,413.64607141513255,140.28171911608493,283.7947469001605,407.7426174898221,141.01387841720836,285.9339770236081,409.9046994331068,76404300.0,26626300.0,102350100.0,0.01673164147253077,0.012740906449454721,0.009707757323299666
2021-09-23,143.33726501464844,288.6610107421875,416.6072387695313,143.581318108749,289.95225356645904,418.21472905347264,142.1755699033987,286.7048700551365,413.2419056196779,143.16153904107028,287.9768511323882,413.47691579931967,64838200.0,18604600.0,76396000.0,0.006696703576685673,0.0032769046193809838,0.012076908783934016
2021-09-24,143.42510986328125,288.4585876464844,417.2933654785156,143.96202960944674,288.8921974008184,418.0078054106592,142.09746053449825,286.1266229188525,414.7552447526697,142.1950877231893,287.37934193715523,414.9714643868074,53477900.0,14999000.0,62094800.0,0.0006126665077173651,-0.0007014944720964253,0.0016455842826398304
2021-09-27,141.91201782226562,283.4670715332031,416.0995788574219,142.48799456461782,285.6833776639269,417.4250108387706,140.39890024168955,282.28181268174734,415.40392931593607,142.0096450384804,285.36539716620223,416.2593696919336,74150700.0,23571700.0,61371100.0,-0.010605743712395796,-0.0174555653312116,-0.002864884915846565
