Date,AAPL,MSFT,SPY
2022-02-04,-0.05164757271346298,-0.10833259319234916,-0.06072730582381218
2022-02-07,-0.055663365592878294,-0.12287581073077895,-0.06374158428433406
2022-02-08,-0.03822463709083328,-0.1123545070163523,-0.0560381799124213
2022-02-09,-0.03024776147202118,-0.09297307078413555,-0.04222238143912501
2022-02-10,-0.05313289298816612,-0.11870814134199052,-0.059429387085200285
2022-02-11,-0.0722769828609762,-0.14010076482054012,-0.07797623006005772
2022-02-14,-0.07095673628460471,-0.14021722185839647,-0.0809906439602893
2022-02-15,-0.04944716175284383,-0.12427476932477419,-0.06616995056044236
2022-02-16,-0.050767151071503584,-0.12529690095292093,-0.06512327248343154
2022-02-17,-0.07095673628460485,-0.1509103549839008,-0.08509338364828219
2022-02-18,-0.07964844533162108,-0.15908777654400494,-0.09101751655310247
2022-02-22,-0.09604227876136893,-0.1597012950685975,-0.10077256164843108
2022-02-23,-0.11942228836222682,-0.1814591366627027,-0.11672363486591929
2022-02-24,-0.10473407356095574,-0.1396370557449622,-0.10343090455170864
2022-02-25,-0.0931265198571222,-0.1316931931966979,-0.08364925774298645
2022-02-28,-0.09164119958241891,-0.12737064700360845,-0.08599371911889947
2022-03-01,-0.10220368670881415,-0.1385856255898864,-0.0999143479275487
2022-03-02,-0.08371946286647808,-0.12328184408982396,-0.08335589533165028
2022-03-03,-0.08553501629041525,-0.13575251331608862,-0.08791940091224025
2022-03-04,-0.10236841739686348,-0.1534511269245358,-0.09532971375223624
2022-03-07,-0.12365820809027432,-0.18543102186996874,-0.1219987406815783
2022-03-08,-0.1338903763148651,-0.19436799392064813,-0.12865553469633478
2022-03-09,-0.10357898643548648,-0.15742301213180168,-0.10529428407856067
2022-03-10,-0.12794918096862298,-0.16592198041826528,-0.10933424746108059
2022-03-11,-0.14879871796476868,-0.18204326452663377,-0.12065924195207049
2022-03-14,-0.17140875523455085,-0.19264481672205172,-0.12708565302052863
2022-03-15,-0.146818433852782,-0.16136587521333606,-0.10788971523665555
2022-03-16,-0.1220629530201108,-0.1402209072076959,-0.08810786526836871
2022-03-17,-0.11639668041508996,-0.13779696083984705,-0.0766992367566033
2022-03-18,-0.0979128853356068,-0.1225810749205717,-0.06658656310765863
2022-03-21,-0.09021093245801631,-0.12628991832160372,-0.06685954184267613
2022-03-22,-0.07128679792869773,-0.11197943059142132,-0.05594046016183136
2022-03-23,-0.06364015545911982,-0.12532647588104742,-0.06809854430754333
2022-03-24,-0.04240567517372155,-0.11186251288490272,-0.05405053445186669
2022-03-25,-0.03882970722871848,-0.11308927353289029,-0.049431159991001346
2022-03-28,-0.033988631610215196,-0.09258693831130695,-0.04266946792103676
2022-03-29,-0.015504579273020291,-0.07883127991812655,-0.030826619699786714
2022-03-30,-0.022051016262288784,-0.08335808659612684,-0.03681102327544946
2022-03-31,-0.039434863119174116,-0.09956698988408501,-0.05163584758644389
2022-04-01,-0.04108525709220905,-0.09632526450673289,-0.04894811426614883
