Date,AAPL,MSFT,SPY
2024-10-10,183.19,173.39,145.92
2024-10-11,182.0,173.59,146.8
2024-10-14,185.0,174.76,148.0
2024-10-15,187.04,174.6,146.85
2024-10-16,185.39,173.51,147.49
2024-10-17,185.68,173.76,147.5
2024-10-18,187.96,174.36,148.07
2024-10-21,189.14,174.61,147.82
2024-10-22,188.65,178.25,147.75
2024-10-23,184.57,177.04,146.4
2024-10-24,184.42,177.1,146.71
2024-10-25,185.09,178.52,146.66
2024-10-28,186.68,177.87,147.11
2024-10-29,186.9,180.11,147.35
2024-10-30,184.04,180.35,146.91
2024-10-31,180.69,169.43,144.03
2024-11-01,178.29,171.11,144.63
2024-11-04,177.57,170.31,144.32
2024-11-05,178.72,171.56,146.07
2024-11-06,178.14,175.2,149.7
2024-11-07,181.95,177.39,150.86
2024-11-08,181.73,176.18,151.51
2024-11-11,179.54,174.29,151.66
2024-11-12,179.54,176.39,151.18
2024-11-13,180.26,177.29,151.26
2024-11-14,182.74,178.0,150.29
2024-11-15,180.16,173.04,148.36
2024-11-18,182.58,173.36,148.97
2024-11-19,182.79,174.2,149.51
2024-11-20,183.36,173.24,149.56
2024-11-21,182.98,172.49,150.37
2024-11-22,184.06,174.22,150.83
2024-11-25,186.46,174.97,151.34
2024-11-26,188.22,178.81,152.13
2024-11-27,188.11,176.72,151.67
2024-11-29,190.03,176.92,152.62
2024-12-02,191.84,180.06,152.89
2024-12-03,194.29,180.15,152.96
2024-12-04,194.58,182.75,153.91
2024-12-05,194.61,184.92,153.66
2024-12-06,194.45,185.32,153.95
2024-12-09,197.58,186.34,153.16
2024-12-10,198.39,185.22,152.68
2024-12-11,197.37,187.59,153.86
2024-12-12,198.55,187.82,153.07
2024-12-13,198.68,186.87,153.04
2024-12-16,201.01,188.67,153.69
2024-12-17,202.97,189.87,153.06
2024-12-18,198.62,182.74,148.49
2024-12-19,200.01,182.59,148.45
2024-12-20,203.77,182.41,150.23
2024-12-23,204.4,181.85,151.13
2024-12-24,206.74,183.55,152.81
2024-12-26,207.4,183.04,152.82
2024-12-27,204.65,179.87,151.21
2024-12-30,201.94,177.49,149.49
2024-12-31,200.51,176.1,148.94
2025-01-02,195.25,174.88,148.58
2025-01-03,194.86,176.87,150.44
2025-01-06,196.17,178.75,151.3
2025-01-07,193.94,176.46,149.59
2025-01-08,194.33,177.38,149.81
2025-01-10,189.65,175.03,147.52
2025-01-13,187.69,174.3,147.75
2025-01-14,186.79,173.66,147.96
2025-01-15,190.47,178.11,150.65
2025-01-16,182.77,177.39,150.36
2025-01-17,184.15,179.25,151.87
2025-01-21,178.27,179.02,153.26
2025-01-22,179.22,186.42,154.12
2025-01-23,179.09,186.63,154.96
2025-01-24,178.38,185.53,154.51
2025-01-27,184.05,181.56,152.32
2025-01-28,190.78,186.84,153.63
2025-01-29,191.66,184.8,152.94
2025-01-30,190.24,173.38,153.76
2025-01-31,188.97,173.41,152.94
2025-02-03,182.57,171.68,151.91
2025-02-04,186.41,172.29,152.93
2025-02-05,186.14,172.67,153.55
2025-02-06,186.74,173.73,154.09
2025-02-07,182.27,171.19,152.68
2025-02-10,182.48,172.22,153.71
2025-02-11,186.47,171.9,153.83
2025-02-12,189.87,170.89,153.34
2025-02-13,193.61,171.52,154.95
2025-02-14,196.07,170.64,154.95
2025-02-18,195.97,171.15,155.4
2025-02-19,196.29,173.29,155.77
2025-02-20,197.06,174.21,155.12
2025-02-21,196.83,170.89,152.47
2025-02-24,198.07,169.13,151.77
2025-02-25,198.03,166.57,151.02
2025-02-26,192.67,167.34,151.09
2025-02-27,190.22,164.33,148.68
2025-02-28,193.86,166.19,151.0
2025-03-03,190.8,162.63,148.36
2025-03-04,189.12,162.68,146.6
2025-03-05,188.97,167.88,148.18
2025-03-06,188.64,166.15,145.55
2025-03-07,191.64,164.65,146.36
2025-03-10,182.35,159.15,142.46
2025-03-11,177.02,159.27,141.28
2025-03-12,173.93,160.45,142.03
2025-03-13,168.08,158.57,140.14
2025-03-14,171.13,162.66,143.03
2025-03-17,171.54,162.72,144.13
2025-03-18,170.49,160.55,142.58
2025-03-19,172.54,162.35,144.13
2025-03-20,171.62,161.94,143.71
2025-03-21,174.96,163.79,143.76
2025-03-24,176.94,164.56,146.33
2025-03-25,179.36,165.43,146.68
2025-03-26,177.58,163.25,144.93
2025-03-27,179.44,163.51,144.55
2025-03-28,174.67,158.58,141.64
2025-03-31,178.06,157.15,142.59
2025-04-01,178.91,160.0,142.99
2025-04-02,179.47,159.98,143.9
2025-04-03,162.88,156.2,136.8
2025-04-04,151.0,150.64,128.8
2025-04-07,145.46,149.81,128.57
2025-04-08,138.21,148.43,126.55
2025-04-09,159.4,163.47,139.84
2025-04-10,152.64,159.65,133.72
2025-04-11,158.84,162.62,136.1
2025-04-14,162.34,162.35,137.42
2025-04-15,162.03,161.48,137.04
2025-04-16,155.73,155.57,133.99
2025-04-17,157.9,153.96,134.18
2025-04-21,154.84,150.34,130.99
2025-04-22,160.11,153.56,134.4
2025-04-23,164.01,156.73,136.48
2025-04-24,167.03,162.14,139.35
2025-04-25,167.76,164.04,140.36
2025-04-28,168.45,163.75,140.41
2025-04-29,169.3,164.96,141.3
2025-04-30,170.34,165.47,141.35
2025-05-01,171.0,178.09,142.35
2025-05-02,164.61,182.22,144.47
2025-05-05,159.43,182.59,143.64
2025-05-06,159.12,181.4,142.44
2025-05-07,157.31,181.41,143.04
2025-05-08,158.31,183.43,144.03
2025-05-09,159.14,183.67,143.85
2025-05-12,169.19,188.07,148.6
2025-05-13,170.91,188.02,149.59
2025-05-14,170.43,189.62,149.78
2025-05-15,169.72,190.04,150.51
2025-05-16,169.57,190.52,151.46
2025-05-19,167.58,192.45,151.63
2025-05-20,166.04,192.16,151.12
2025-05-21,162.21,189.81,148.57
2025-05-22,161.62,190.77,148.63
2025-05-23,156.73,188.81,147.62
2025-05-27,160.7,193.21,150.68
2025-05-28,160.87,191.82,149.81
2025-05-29,160.49,192.37,150.4
2025-05-30,161.21,193.08,150.24
2025-06-02,161.89,193.75,151.08
2025-06-03,163.15,194.17,151.94
2025-06-04,162.79,194.55,151.9
2025-06-05,161.03,196.15,151.17
2025-06-06,163.68,197.28,152.72
2025-06-09,161.69,198.27,152.86
2025-06-10,162.67,197.5,153.73
2025-06-11,159.55,198.22,153.29
2025-06-12,159.89,200.84,153.9
2025-06-13,157.68,199.2,152.18
2025-06-16,159.26,200.95,153.62
2025-06-17,157.03,200.49,152.31
2025-06-18,157.78,201.41,152.29
2025-06-20,161.33,200.22,151.93
2025-06-23,161.73,203.83,153.43
2025-06-24,160.77,205.55,155.13
2025-06-25,161.78,206.46,155.21
2025-06-26,161.33,208.63,156.43
2025-06-27,161.4,208.0,157.2
2025-06-30,164.68,208.61,157.96
2025-07-01,166.81,206.37,157.9
2025-07-02,170.51,205.96,158.62
2025-07-03,171.4,209.21,159.87
2025-07-07,168.52,208.74,158.68
2025-07-08,168.56,208.28,158.59
2025-07-09,169.47,211.17,159.54
2025-07-10,170.49,210.32,159.99
2025-07-11,169.49,211.09,159.43
2025-07-14,167.45,210.97,159.73
2025-07-15,167.84,212.14,159.05
2025-07-16,168.68,212.06,159.58
2025-07-17,168.57,214.61,160.56
2025-07-18,169.5,213.92,160.44
2025-07-21,170.55,213.92,160.75
2025-07-22,172.09,211.91,160.77
2025-07-23,171.89,212.16,162.14
2025-07-24,171.57,214.26,162.19
2025-07-25,171.67,215.45,162.88
2025-07-28,171.81,214.94,162.84
2025-07-29,169.57,214.97,162.41
2025-07-30,167.79,215.25,162.2
2025-07-31,166.61,223.75,161.59
2025-08-01,162.44,219.81,158.94
2025-08-04,163.22,224.65,161.36
2025-08-05,162.87,221.34,160.54
2025-08-06,171.16,220.16,161.77
2025-08-07,176.61,218.44,161.64
2025-08-08,184.09,218.94,162.9
2025-08-11,182.55,218.83,162.58
2025-08-12,184.54,221.96,164.31
2025-08-13,187.49,218.33,164.87
2025-08-14,187.05,219.13,164.88
2025-08-15,186.1,218.16,164.5
2025-08-18,185.53,216.87,164.46
2025-08-19,185.27,213.8,163.57
2025-08-20,181.61,212.1,163.14
2025-08-21,180.72,211.83,162.48
2025-08-22,183.02,213.08,164.98
2025-08-25,182.54,211.83,164.25
2025-08-26,184.26,210.9,164.94
2025-08-27,185.21,212.88,165.31
2025-08-28,186.88,214.09,165.9
2025-08-29,186.54,212.86,164.91
2025-09-02,184.59,212.2,163.69
2025-09-03,191.62,212.29,164.57
2025-09-04,192.68,213.39,165.95
2025-09-05,192.6,207.94,165.47
2025-09-08,191.15,209.29,165.88
2025-09-09,188.31,209.38,166.26
2025-09-10,182.24,210.2,166.74
2025-09-11,184.84,210.47,168.13
2025-09-12,188.09,214.2,168.07
2025-09-15,190.2,216.5,168.96
2025-09-16,191.37,213.84,168.73
2025-09-17,192.04,214.25,168.52
2025-09-18,191.15,213.59,169.31
2025-09-19,197.27,217.58,170.15
2025-09-22,205.77,216.12,170.95
2025-09-23,204.45,213.92,170.02
2025-09-24,202.75,214.31,169.48
2025-09-25,206.41,213.0,168.7
2025-09-26,205.28,214.86,169.67
2025-09-29,204.45,216.18,170.14
2025-09-30,204.61,217.59,170.78
2025-10-01,205.27,218.33,171.37
2025-10-02,206.62,216.66,171.56
2025-10-03,207.33,217.33,171.56
2025-10-06,206.26,222.05,172.18
2025-10-07,206.1,220.12,171.54
2025-10-08,207.37,220.48,172.56
2025-10-09,204.14,219.46,172.06
2025-10-10,197.09,214.65,167.41
2025-10-13,199.01,215.95,169.98
2025-10-14,199.1,215.75,169.77
2025-10-15,200.36,215.69,170.52
2025-10-16,198.84,214.92,169.36
2025-10-17,202.73,215.75,170.32
2025-10-20,210.72,217.1,172.1
2025-10-21,211.15,217.46,172.09
2025-10-22,207.68,218.67,171.2
2025-10-23,208.59,218.68,172.21
2025-10-24,211.19,219.96,173.62
2025-10-27,216.0,223.29,175.67
2025-10-28,216.16,227.72,176.14
2025-10-29,216.72,227.5,176.22
2025-10-30,218.09,220.87,174.28
2025-10-31,217.26,217.53,174.85
2025-11-03,216.2,217.2,175.18
2025-11-04,216.99,216.07,173.11
2025-11-05,217.07,213.05,173.71
2025-11-06,216.78,208.83,171.84
2025-11-07,215.73,208.71,172.01
2025-11-10,216.71,212.57,174.7
2025-11-11,221.39,213.69,175.1
2025-11-12,219.96,214.72,175.19
2025-11-13,219.54,211.43,172.29
2025-11-14,219.11,214.32,172.26
2025-11-17,215.13,213.19,170.65
2025-11-18,215.11,207.44,169.22
2025-11-19,216.01,204.63,169.87
2025-11-20,214.15,201.36,167.28
2025-11-21,218.37,198.7,168.95
2025-11-24,221.93,199.5,171.44
2025-11-25,222.78,200.75,173.05
2025-11-26,223.24,204.34,174.24
2025-11-28,224.29,207.08,175.2
2025-12-01,227.71,204.86,174.4
2025-12-02,230.19,206.23,174.72
2025-12-03,228.55,201.07,175.32
2025-12-04,225.78,202.37,175.45
2025-12-05,224.23,203.35,175.79
2025-12-08,223.52,206.66,175.26
2025-12-09,222.95,207.08,175.11
2025-12-10,224.23,201.41,176.27
2025-12-11,223.63,203.48,176.68
2025-12-12,223.83,201.4,174.78
2025-12-15,220.48,199.84,174.51
2025-12-16,220.88,200.5,174.04
2025-12-17,218.65,200.39,172.12
2025-12-18,218.93,203.7,173.42
2025-12-19,220.12,204.51,174.99
2025-12-22,217.95,204.09,176.08
2025-12-23,219.07,204.9,176.89
2025-12-24,220.24,205.4,177.51
2025-12-26,219.91,205.27,177.49
2025-12-29,220.19,205.01,176.86
2025-12-30,219.65,205.17,176.64
2025-12-31,218.67,203.54,175.34
2026-01-02,217.98,199.05,175.66
2026-01-05,214.97,199.01,176.83
2026-01-06,211.03,201.39,177.88
2026-01-07,209.39,203.48,177.3
2026-01-08,208.36,201.23,177.29
2026-01-09,208.62,201.72,178.46
2026-01-12,209.33,200.83,178.74
2026-01-13,209.97,198.09,178.38
2026-01-14,209.1,193.34,177.51
2026-01-15,207.69,192.2,177.99
2026-01-16,205.53,193.54,177.84
2026-01-20,198.43,191.3,174.22
2026-01-21,199.19,186.92,176.23
2026-01-22,199.76,189.87,177.15
2026-01-23,199.51,196.11,177.21
2026-01-26,205.44,197.93,178.11
2026-01-27,207.74,202.26,178.82
2026-01-28,206.26,202.71,178.81
2026-01-29,207.74,182.45,178.45
2026-01-30,208.71,181.1,177.92
2026-02-02,217.18,178.19,178.8
2026-02-03,216.75,173.07,177.29
2026-02-04,222.39,174.32,176.43
2026-02-05,221.92,165.69,174.23
2026-02-06,223.7,168.83,177.57
2026-02-09,221.09,174.07,178.43
2026-02-10,220.34,173.94,177.96
2026-02-11,221.8,170.19,177.92
2026-02-12,210.72,169.12,175.17
2026-02-13,205.93,168.91,175.29
2026-02-17,212.45,167.03,175.57
2026-02-18,212.83,168.18,176.46
2026-02-19,209.79,168.09,175.99
2026-02-20,213.01,167.57,177.27
2026-02-23,214.3,162.18,175.46
2026-02-24,219.1,164.09,176.73
2026-02-25,220.78,168.99,178.22
2026-02-26,219.75,169.46,177.23
2026-02-27,212.69,165.67,176.38
2026-03-02,213.12,168.12,176.48
2026-03-03,212.34,170.39,174.93
2026-03-04,211.35,170.93,176.16
2026-03-05,209.56,173.24,175.18
2026-03-06,207.28,172.51,172.88
2026-03-09,209.23,172.7,174.4
2026-03-10,209.99,171.16,174.12
2026-03-11,209.98,170.79,173.9
2026-03-12,205.91,169.52,171.26
2026-03-13,201.37,166.86,170.29
2026-03-16,203.54,168.71,172.02
2026-03-17,204.68,168.49,172.47
2026-03-18,201.22,165.27,170.07
2026-03-19,200.43,164.1,169.65
2026-03-20,199.65,161.09,167.22
2026-03-23,202.47,161.56,168.97
2026-03-24,202.59,157.24,168.4
2026-03-25,203.38,156.52,169.34
2026-03-26,203.6,154.38,166.32
2026-03-27,200.31,150.5,163.48
2026-03-30,198.56,151.42,162.94
2026-03-31,204.32,156.15,167.67
2026-04-01,205.8,155.81,168.94
2026-04-02,206.04,157.54,169.09
2026-04-06,208.41,157.29,169.89
2026-04-07,204.09,157.05,169.96
2026-04-08,208.44,157.91,174.29
2026-04-09,209.72,157.37,175.3
2026-04-10,209.71,156.45,175.18
2026-04-13,208.68,162.14,176.89
2026-04-14,208.38,165.83,179.05
2026-04-15,214.5,173.47,180.46
2026-04-16,212.06,177.28,180.9
2026-04-17,217.56,178.35,183.09
2026-04-20,219.83,176.36,182.72
2026-04-21,214.29,178.93,181.53
2026-04-22,219.93,182.62,183.37
2026-04-23,220.14,175.38,182.65
2026-04-24,218.23,179.12,184.07
2026-04-27,215.45,179.2,184.39
2026-04-28,217.95,181.07,183.49
2026-04-29,217.51,179.05,183.46
2026-04-30,218.46,172.02,185.29
2026-05-01,225.54,174.83,185.8
2026-05-04,222.87,174.48,185.12
2026-05-05,228.79,173.54,186.6
2026-05-06,231.47,174.62,189.2
2026-05-07,231.41,177.5,188.62
2026-05-08,236.15,175.11,190.17
2026-05-11,235.85,174.08,190.61
2026-05-12,237.56,172.01,190.32
2026-05-13,240.84,170.93,191.38
