Date,AAPL,MSFT,SPY
2021-05-19,,,
2021-05-20,1.021012095554447,1.0138202151725446,1.0107580011211785
2021-05-21,1.005934944973328,1.0084320266268616,1.0099302790484281
2021-05-24,1.0193279290608734,1.0315071566477687,1.0202258278393759
2021-05-25,1.0177239848848096,1.03537349140966,1.0179624755920207
2021-05-26,1.0173229360690272,1.034427528867323,1.0199826327876396
2021-05-27,1.0047317985259807,1.0254607880384812,1.0205180913498828
2021-05-28,0.9993583470034547,1.0269826418222725,1.0223432471501923
2021-06-01,0.9967117637868298,1.01760445688268,1.021442836955373
2021-06-02,1.0029675352584304,1.0171930780287277,1.023049133114617
2021-06-03,0.9907771326723339,1.0106531070001359,1.0192520933026008
2021-06-04,1.0096241044587477,1.031548072660051,1.0285741461392308
2021-06-07,1.0097040756891917,1.0439700304240243,1.0275764738292141
2021-06-08,1.0164408044352522,1.0388696896138716,1.0277952539427937
2021-06-09,1.0195685960134027,1.0430651796643635,1.0262619640155621
2021-06-10,1.0113883049545314,1.0580784196160893,1.0310324997818958
2021-06-11,1.021333047596252,1.0607519906259915,1.0327362966387945
2021-06-14,1.0464352886801347,1.0689782625690794,1.035048558289949
2021-06-15,1.0396984343905413,1.0626850274933417,1.0331500781476837
2021-06-16,1.0437887682352762,1.0586541803439482,1.02738155196139
2021-06-17,1.0569412109138252,1.0731326408368949,1.027041015266971
2021-06-18,1.0462746557298157,1.0670860764572139,1.0131857366817905
2021-06-21,1.0610311681279616,1.0802486988773352,1.0276905957714122
2021-06-22,1.0745047511636154,1.0920945696294604,1.0331845930765438
2021-06-23,1.0722589029039407,1.0911074300476493,1.0319391926480974
2021-06-24,1.0699334600444206,1.096947978716365,1.0380439610445744
2021-06-25,1.067527418236792,1.0900788523991727,1.0417311733986285
2021-06-28,1.0809207789549362,1.105297586007481,1.043831255717529
2021-06-29,1.0933518484935618,1.1163214168764783,1.0443929583501035
2021-06-30,1.0984040968872164,1.114264261579525,1.0452719756512285
2021-07-01,1.1008906120994204,1.1171436525299996,1.0510593498516692
2021-07-02,1.122463761702304,1.1420284188134304,1.059092898362521
